Aeromonas,Bacteroides,Burkholderia,Prevotella,Stenotrophomonas,Veillonella
0.6474742822048212,0.6977839193408056,0.6643635805312452,0.6964020676595528,0.7060238497364246,0.6334510466246993
0.6130559394032447,0.6485490557346845,0.6584523261169969,0.6799477967142638,0.6585802753467425,0.6872664926557143
0.6066840677619121,0.7214289369977993,0.7322278519883311,0.7168995342648037,0.7067915451148984,0.6463995086749578
0.5969855161471929,0.6990122319463636,0.7245508982035929,0.6997543374788884,0.698884282716618,0.7473514509442654
0.6720149444700343,0.7040022519064435,0.7032857362198679,0.6949690362864016,0.6610113107119095,0.6492655714212601
0.5638722554890219,0.6824811914632274,0.6103690055785864,0.7294897384717743,0.6214749987205077,0.698295716259788
0.5898715389733353,0.6808946210143816,0.6795639490250269,0.6415630277905727,0.661727826398485,0.6144633809304468
0.5978555709094631,0.6762628588975895,0.6426889810123343,0.7106556118532166,0.5660218025487487,0.7313833870720099
0.6076308920620297,0.6085521265161984,0.7022365525359539,0.6497773683402426,0.6668457955883106,0.6405906136445059
0.5965504887660575,0.6929218486104713,0.673780643840524,0.7477864783254005,0.679384820103383,0.6762116792056913
0.6399764573417268,0.591995496187113,0.6637494242284662,0.7096576078612007,0.6699165771022059,0.6376989610522545
0.6353958749168329,0.6620604943958237,0.6871385434259686,0.7319463636828907,0.6785915348789601,0.6331183786273608
0.5561953017042838,0.6868570551205282,0.7383438251701725,0.6877015200368495,0.6736015149188802,0.6979630482624495
0.6018731767234761,0.6747274681406419,0.6766978862787245,0.7275449101796407,0.6775423511950458,0.663135267925687
0.6408976917958954,0.6572240135114387,0.6792824607195863,0.6787706638006039,0.6711704795537131,0.667971748810072
0.6035365167101694,0.6669225651261579,0.6826603203848712,0.6858846409744614,0.7120118736885204,0.6415630277905727
0.6249040380776908,0.7012385485439379,0.6704027841752391,0.6978606888786529,0.6634167562311275,0.6987051537949742
0.5974461333742771,0.654869747684119,0.7023645017656994,0.6492911612672092,0.6923332821536415,0.6603459747172322
0.6495982394185988,0.6887251138748145,0.6765187573570807,0.7234249449818312,0.752904447515226,0.6842468908337171
0.6402579456471672,0.6608065919443165,0.6553047750652541,0.6673831823532423,0.6998822867086341,0.6852704846716822
0.583166999334664,0.6251855263831312,0.6209120221096269,0.6420492348636061,0.6152054864629715,0.6376989610522544
0.5884640974461334,0.6693280106453758,0.734223859972363,0.7290803009365883,0.687010594196223,0.7262654178821843
0.5668406776191207,0.6938174932186908,0.6847842775986489,0.7019550642305132,0.6785147653411127,0.6714007881672552
0.6534367163109678,0.7220430933005784,0.6887507037207636,0.7344541685859052,0.6551768258355084,0.6873944418854598
0.6117508572598394,0.6838886329904295,0.6529760990838835,0.7406469113055939,0.6829929883822099,0.6646706586826348
0.5920210860330621,0.6439172936178925,0.7129586979886381,0.6898510670965761,0.6891857311018987,0.6961973488919597
0.5674548339218998,0.6939454424484365,0.6880597778801373,0.6941501612160295,0.6901069655560673,0.7224781206817135
0.6144377910844977,0.6336301755463432,0.7054096934336456,0.7559496391831722,0.6865499769691387,0.6800501560980603
0.6603971544091304,0.6927683095347766,0.7326116996775679,0.6595270996468601,0.7218127846870361,0.5935820666359589
0.6274630226726035,0.6475510517426685,0.6988075131787707,0.7216592456113415,0.6725011515430677,0.6862173089718
0.5708326935871847,0.6667946158964123,0.6734223859972363,0.6847842775986489,0.5987768053636318,0.6644147602231435
0.6400788167255234,0.6454015046829418,0.6905675827831519,0.7391882900864937,0.650263575413276,0.6525154818567992
0.6053022160806592,0.6259020420697068,0.6662828189774297,0.665131275909719,0.650468294180869,0.6316085777163623
0.5669942166948155,0.6185833461282563,0.7199447259327497,0.6192486821229336,0.677977378576181,0.6320947847893955
0.6577614002763703,0.6205537642663391,0.706279748195916,0.6979118685705512,0.6438917037719433,0.6860125902042069
0.5829111008751727,0.6641332719177031,0.7111418189262501,0.7445109780439122,0.695455243359435,0.749705716771585
0.5835508470239008,0.5879011208352525,0.6889810123343058,0.7045396386713751,0.6331183786273606,0.6631352679256871
0.553226879574185,0.6716566866267465,0.6855519729771227,0.6998822867086341,0.669328010645376,0.6938686729105892
0.6440196530016888,0.6492911612672092,0.6978095091867544,0.7445109780439122,0.6756487025948104,0.6804851834791955
0.6607554122524183,0.6208864322636778,0.6308408823378884,0.7041557909821383,0.6682276472695634,0.6505194738727673
0.5882081989866421,0.6794359997952812,0.6723476124673731,0.6678437995803266,0.6313270894109217,0.6331183786273606
0.5977276216797175,0.7240135114386611,0.7117047955371308,0.7065356466554071,0.7463278571063003,0.6379548595117458
0.6447873483801627,0.6400532268795742,0.7046675879011208,0.6977071498029582,0.6867546957367316,0.6670761042018526
0.6079891499053176,0.660678642714571,0.6829673985362609,0.7603510926864221,0.6350887967654435,0.680996980398178
0.681994984390194,0.7017247556169711,0.7068939044986948,0.7456113414197247,0.7233993551358819,0.7018015251548186
0.5868263473053892,0.6484978760427862,0.6886483443369671,0.6898510670965761,0.7049746660525104,0.6322227340191413
0.6152566661548696,0.650058856645683,0.7283637852500129,0.7334817544398382,0.6308408823378884,0.7014432673115307
0.5726751624955218,0.6635958851527713,0.6905164030912534,0.6750857259839296,0.7252674138901682,0.6660525103638877
0.6573775525871335,0.6631864476175853,0.6825579610010748,0.6929986181483188,0.6975280208813143,0.6318644761758534
0.617482982752444,0.6493167511131583,0.7293361993960796,0.7148267567429244,0.6443523209990276,0.6644659399150417
0.6047136496238292,0.6589897128819285,0.6782844567275705,0.6829673985362609,0.6532064076974258,0.6159731818414452
0.6213470494907621,0.6462203797533139,0.7086596038691847,0.6897998874046778,0.7092481703260146,0.6614207482470955
0.5631045601105482,0.6677158503505809,0.7050770254363068,0.7137008035211628,0.6683811863452582,0.7085316546394391
0.6362403398331542,0.6285122063565177,0.6983213061057373,0.697272122421823,0.7166948154972107,0.6606786427145708
0.6565842673627106,0.6551768258355085,0.6803060545575517,0.7614514560622345,0.6671528737397,0.7369619734889198
0.633195148165208,0.6746506986027944,0.6362147499872051,0.6766467065868264,0.6616510568606377,0.6275142023645017
0.6083474077486053,0.6728594093863556,0.7280311172526741,0.6651568657556681,0.7170274834945494,0.6092174625108757
0.6355238241465785,0.6712472490915604,0.7021597829981064,0.7011617790060904,0.7199447259327498,0.6406929730283023
0.5929679103331796,0.6900046061722709,0.7185116945595988,0.7064844669635089,0.7195608782435129,0.7114233072316903
0.5728542914171657,0.6688673934182916,0.7054096934336456,0.6289728235836021,0.687240902809765,0.6049951379292697
0.6022058447208147,0.6555094938328472,0.647039254823686,0.6630584983878398,0.670146885715748,0.6932289267618609
0.5881058396028456,0.6787706638006039,0.6997287476329394,0.7044372792875787,0.7112953580019449,0.6567889861303036
0.6253134756128769,0.6841445314499207,0.7679000972414146,0.6979118685705512,0.7034392752955626,0.6526690209324939
0.6255437842264189,0.7055632325093403,0.7439224115870824,0.688622754491018,0.640232355801218,0.6948154972107068
0.6280259992834843,0.65366702492451,0.6982189467219407,0.6593991504171146,0.6533087670812222,0.6710169404780183
0.5596499309074159,0.7301294846205026,0.7031321971441733,0.6771073238139107,0.6451967859153489,0.6395158401146426
0.617534162444342,0.6996007984031936,0.6881365474179846,0.6872409028097651,0.6333486872409028,0.640027637033625
0.6044833410102871,0.6522595833973079,0.7029786580684783,0.6467833563641947,0.665719842366549,0.6229080300936588
0.5911254414248426,0.6664619478990736,0.6612927990173499,0.6946107784431138,0.6510056809458006,0.6482675674292441
0.619120732893188,0.6586826347305389,0.6846307385229541,0.6545370796867802,0.6462459695992631,0.6111367009570603
0.5782537489124315,0.6650289165259224,0.6993960796356007,0.7128819284507908,0.6901069655560674,0.6383131173550335
0.6348840779978504,0.6569681150519475,0.6520292747837657,0.6557909821382876,0.629561390040432,0.6703260146373919
0.606863196683556,0.7179998976406162,0.7258559803469983,0.6818158554685501,0.6694815497210707,0.6471927938993808
0.6337069450841906,0.5822969445723937,0.7621935615947592,0.7350683248886842,0.6880597778801372,0.6938174932186908
0.5962690004606171,0.6088336148216388,0.6925124110752854,0.6440964225395363,0.6956087824351298,0.6254414248426224
0.5706535646655406,0.6635702953068223,0.6607042325605199,0.6802036951737551,0.6048415988535749,0.6306617534162444
0.5223911152054865,0.6165617482982751,0.6513127590971903,0.6725267413890168,0.610471364962383,0.6673831823532422
0.5734428578739956,0.6813808280874148,0.6131838886329904,0.6216029479502534,0.637391882900865,0.5685040176058139
0.5873125543784227,0.6596550488766058,0.6746506986027944,0.6736782844567275,0.6308664721838375,0.7351195045805824
0.5995445007421056,0.6185577562823072,0.736091918726649,0.7194073391678184,0.6352679256870873,0.7178207687189723
0.591406929730283,0.6526178412405957,0.6646450688366856,0.6011566610369006,0.6592200214954707,0.6222171042530324
0.5975229029121245,0.5998259890475459,0.6889298326424075,0.689416039715441,0.6724499718511694,0.6459644812938226
0.6558165719842367,0.7145964481293823,0.6927171298428785,0.7377296688673934,0.6694047801832232,0.6645171196069399
0.688008598188239,0.6904652233993551,0.7311274886125184,0.7321254926045346,0.7146988075131788,0.681022570244127
0.6121347049490762,0.6224730027125237,0.6709913506320692,0.7013409079277342,0.6806387225548902,0.6961973488919597
0.585802753467424,0.6337069450841907,0.6883156763396284,0.6849378166743436,0.5866983980756436,0.66392855315011
0.6252111162290803,0.687420031731409,0.7032857362198681,0.6774655816571984,0.684221300987768,0.6579149393520651
0.6261323506832488,0.6548185679922207,0.7068939044986949,0.7166692256512617,0.6782588668816214,0.6541532319975434
0.6435334459286555,0.6471160243615334,0.6789242028762987,0.714545268437484,0.6357285429141717,0.6933312861456573
0.6099595680434005,0.6411280004094375,0.6826603203848711,0.6985260248733303,0.7049490762065612,0.6727570500025589
0.5893341522084037,0.599032703823123,0.6404370745688112,0.6956855519729772,0.641435078560827,0.6531808178514765
0.6015405087261374,0.6775167613490967,0.7206868314652745,0.670146885715748,0.6657198423665489,0.6753416244434209
0.618736885203951,0.6831209376119556,0.6887762935667128,0.6585802753467425,0.6959414504324684,0.6555094938328472
0.6138748144736168,0.7111674087721993,0.6802804647116024,0.6969138645785353,0.6874712114233072,0.6644403500690925
0.6262091202210962,0.637596601668458,0.6721428936997799,0.6649009672961769,0.7084548851015917,0.6710937100158658
0.591381339884334,0.6632632171554328,0.7356568913455142,0.6827115000767696,0.6269512257536209,0.6736782844567276
0.6268744562157735,0.6076308920620297,0.7003173140897692,0.6182506781309177,0.6955831925891806,0.6419468754798097
0.6474231025129228,0.7216592456113413,0.655893341522084,0.7110394595424536,0.6128000409437535,0.6370592149035262
0.5957060238497364,0.6975024310353652,0.6637494242284663,0.6479348994319054,0.6627002405445519,0.6210143814934235
0.573110189876657,0.6358820819898664,0.7286964532473514,0.6897231178668305,0.6441731920773837,0.6885203951072214
0.6367265469061875,0.646834536056093,0.6806899022467885,0.6935615947591997,0.6694303700291724,0.639797328420083
0.5967296176877015,0.6388505041199652,0.6754695736731665,0.6291007728133478,0.6619837248579764,0.6364962382926453
0.5995189108961564,0.7219919136086801,0.6861405394339527,0.6750857259839296,0.6475766415886176,0.6574031424330826
0.6158196427657505,0.6671784635856491,0.6837350939147346,0.6666666666666667,0.6563027790572701,0.597625262295921
0.5946568401658223,0.6741133118378627,0.6855775628230719,0.679998976406162,0.6987051537949742,0.6392343518092022
0.6333742770868519,0.6763908081273351,0.6615998771687395,0.7092737601719638,0.648830544040125,0.6710425303239674
0.6104969548083321,0.6510312707917498,0.7582271354726444,0.7202006243922411,0.6904908132453043,0.6887507037207636
0.5807359639694968,0.6674087721991914,0.6903372741696095,0.693433645529454,0.6927683095347765,0.6410512308715902
0.6297149291161267,0.7109882798505552,0.6366497773683402,0.6889298326424075,0.6365218281385945,0.6565074978248632
0.6212191002610165,0.611290240032755,0.6754183939812684,0.6833256563795487,0.6799989764061621,0.6463739188290087
0.6382875275090844,0.6561236501356262,0.7143661395158402,0.7141870105941963,0.7349659655048877,0.6258764522237577
0.6837095040687855,0.702671579917089,0.7015456266953273,0.7588924714673217,0.678975382568197,0.7077895491069144
0.6458621219100261,0.6766467065868264,0.6847586877526998,0.7115000767695379,0.651056860637699,0.6759557807462
0.630994421413583,0.6707354521725779,0.7354521725779211,0.6925380009212345,0.6891089615640513,0.644429090536875
0.5854700854700855,0.6710937100158656,0.6664619478990738,0.713751983213061,0.6614719279389939,0.6798710271764165
0.6123650135626184,0.6542555913813399,0.665540713444905,0.6738318235324223,0.6643891703771944,0.6169967756794105
0.6016940478018322,0.6535390756947643,0.6796407185628743,0.7318951839909924,0.7113465376938432,0.6379292696657967
0.6262347100670452,0.6934592353754031,0.6798710271764163,0.7486821229336198,0.6918982547725063,0.6796918982547724
0.6466809969803982,0.6447105788423154,0.6581452479656072,0.6802548748656533,0.7086851937151338,0.6548185679922207
0.6001842468908337,0.706919494344644,0.7155432724295,0.6940222119862838,0.7222478120681713,0.6373407032089666
0.604278622242694,0.6047648293157275,0.6804595936332464,0.6826859102308204,0.6461180203695173,0.6681764675776651
0.6755975229029122,0.6615231076308921,0.6775679410409949,0.6726291007728133,0.6744971595270997,0.6887762935667128
0.5872357848405754,0.6994216694815498,0.6698653974103076,0.6818158554685501,0.7012129586979886,0.6423819028609449
0.6665387174369211,0.7115512564614361,0.6325298121705307,0.7257280311172527,0.7055120528174421,0.6401044065714725
0.5943497620144327,0.677184093351758,0.6661548697476841,0.6602436153334357,0.6969138645785352,0.6076564819079788
0.5900250780490301,0.6482931572751932,0.6299196478837197,0.6613951584011464,0.6548441578381698,0.6568913455141
0.6178412405957316,0.6745995189108961,0.6712216592456115,0.691053789856185,0.6594759199549619,0.6446593991504171
0.6198116587338144,0.6825579610010748,0.6731408976917959,0.6872920825016633,0.6922053329238959,0.7078407287988127
0.6280004094375352,0.6915655867751676,0.6947643175188085,0.6843492502175137,0.6615998771687394,0.7021853728440555
0.5681713496084754,0.7011105993141922,0.687036184042172,0.7085828343313374,0.6184553968985106,0.7055888223552894
0.6272838937509595,0.6519269153999694,0.6810481600900763,0.6753928041353191,0.6236501356261835,0.6405906136445059
0.624545780234403,0.6329136598597677,0.5938891447873484,0.6833768360714468,0.6302779057270076,0.6792568708736374
0.5934541174062132,0.6427657505501817,0.7198935462408516,0.6839398126823277,0.7101694047801832,0.6765187573570806
0.5828599211832745,0.593812375249501,0.657096064281693,0.5761809713905521,0.6144889707763959,0.6198372485797635
0.5565023798556733,0.67477864783254,0.6921797430779466,0.6692000614156302,0.689006602180255,0.6361635702953068
0.6286657454322127,0.6372895235170684,0.6502123957213779,0.6632120374635345,0.6154869747684119,0.6503915246430216
0.5989559342852756,0.681201699165771,0.6872920825016633,0.661906955320129,0.6777982496545372,0.6083218179026563
0.5896668202057425,0.64985413787809,0.6825067813091764,0.6782844567275705,0.6744971595270997,0.6193510415067301
0.6095757203541634,0.6996007984031936,0.644812938226112,0.7598904754593377,0.6315318081785148,0.6979886381083986
0.6527969701622396,0.6505450637187165,0.6892113209478479,0.731997543374789,0.7602999129945238,0.6824300117713291
0.5796356005936845,0.6833512462254976,0.6825835508470239,0.6959926301243667,0.6865243871231896,0.6537437944623574
0.6339628435436818,0.6651568657556681,0.6380572188955422,0.6815855468550078,0.6397973284200829,0.6442499616152311
0.6280771789753825,0.6774144019653001,0.7155432724294999,0.6852448948257331,0.5993909616664108,0.7141358309022979
0.5905368749680127,0.6756742924407595,0.771610624904038,0.7228619683709504,0.666948154972107,0.6895951686370848
0.6270279952914684,0.7235528942115769,0.6804340037872973,0.6461180203695174,0.664107682071754,0.6253134756128769
0.5926608321817902,0.6294846205025846,0.6391319924254057,0.6951737550539946,0.643840524080045,0.6461180203695174
0.6494958800348022,0.6814575976252624,0.6481396181994985,0.7168483545729054,0.6786427145708582,0.6674855417370388
0.6318644761758535,0.6725779210809151,0.6900813757101183,0.7316648753774502,0.7080454475664056,0.6643891703771944
0.6147192793899381,0.6757254721326578,0.7326116996775679,0.7354265827319719,0.6714775577051025,0.7385997236296638
0.6128512206356518,0.6561492399815753,0.6630840882337888,0.7289779415527919,0.693663954142996,0.6904140437074568
0.6077844311377245,0.6093198218946723,0.6849889963662419,0.7081478069502022,0.6806899022467885,0.6304314448027023
0.6414606684067762,0.7047955371308664,0.6601668457955884,0.6753928041353191,0.6461692000614156,0.6335534060084957
0.6102154665028916,0.6303546752648549,0.7170786631864476,0.6971185833461282,0.6779773785761809,0.6618045959363325
0.6115205486462971,0.6956087824351298,0.6238804442397256,0.6698909872562567,0.6766467065868264,0.6102666461947899
0.643840524080045,0.7638824914274016,0.7045140488254261,0.7046419980551717,0.6589385331900302,0.6571728338195404
0.616305849838784,0.6825579610010747,0.6628025999283484,0.7303342033880957,0.629177542351195,0.655074466451712
0.571498029581862,0.6678949792722249,0.7439224115870823,0.6559701110599314,0.6835815548390398,0.6610113107119095
0.6507753723322587,0.712933108142689,0.7178207687189724,0.7214033471518502,0.7007779313168535,0.5869031168432366
0.6139004043195659,0.686447617585342,0.7052817442039,0.665131275909719,0.6645427094528891,0.6563795485951174
0.6860637698961053,0.6710937100158657,0.7206612416193253,0.6786938942627565,0.729822406469113,0.6500844464916322
0.6079123803674701,0.6479860791238037,0.6752648549055734,0.6707866318644762,0.678796253646553,0.6473207431291265
0.6205537642663391,0.7123701315318081,0.6381851681252879,0.6751880853677261,0.7144684988996366,0.6512615794052921
0.5425559138133988,0.6750345462920313,0.6177900609038334,0.6961973488919597,0.6216029479502534,0.691053789856185
0.5258201545626695,0.6548953375300681,0.6423819028609449,0.6602436153334357,0.5888991248272686,0.649035262807718
0.5913301601924357,0.6279236398996878,0.6519780950918677,0.6816623163928552,0.6259020420697068,0.6735247453810327
0.5993141921285634,0.7191002610164288,0.7139055222887559,0.6851681252878857,0.6534623061569169,0.6786171247249091
0.61553815446031,0.6704283740211884,0.7272890117201494,0.7087619632529811,0.6520036849378166,0.662930549158094
0.593223808792671,0.690439633553406,0.6563027790572701,0.6921285633860484,0.6908746609345412,0.6332207380111572
0.6030758994830852,0.6245713700803521,0.6629561390040432,0.6678949792722249,0.6701980654076463,0.6756231127488612
0.6623675725472132,0.653283177235273,0.7503966426122115,0.665950150980091,0.6955320128972824,0.6800757459440093
0.5864680894621014,0.6411791801013358,0.7622959209785556,0.6522339935513588,0.7111162290803009,0.6383131173550336
0.5896668202057422,0.6630329085418906,0.6530272787757817,0.6563283689032192,0.5910486718869953,0.6452479656072471
0.6185065765904089,0.7005476227033114,0.7096831977071498,0.6592712011873688,0.7227084292952556,0.6716055069348482
0.6614975177849429,0.6909258406264395,0.6623163928553151,0.6928706689185731,0.6837862736066329,0.6603715645631814
0.5712165412764215,0.6440452428476381,0.6597829981063514,0.6793336404114847,0.6442499616152311,0.5995956804340038
0.6561748298275244,0.6789242028762986,0.6109319821894672,0.7267772148011669,0.6568657556681509,0.6937151338348944
0.5835508470239009,0.579737959977481,0.6997287476329392,0.6895183990992375,0.6821229336199396,0.6027688213316956
0.5933517580224168,0.6564051384410665,0.6718358155483903,0.6430728287015712,0.6417165668662674,0.6402579456471673
0.5918419571114182,0.6800245662521112,0.7354777624238701,0.7303853830799938,0.72462766774144,0.6713751983213061
0.5934541174062131,0.7147755770510262,0.7561799477967143,0.7236296637494243,0.7297968166231639,0.6700445263319514
0.6021034853370183,0.6091918726649266,0.5963969496903629,0.601054301653104,0.6660525103638877,0.5992118327447669
0.5983417779824964,0.5971902349147857,0.6987051537949742,0.7097855570909464,0.670761042018527,0.6772352730436562
0.5828855110292236,0.6336301755463433,0.6841701212958698,0.7107579712370132,0.6635447054608732,0.6714775577051026
0.5873381442243717,0.71055325246942,0.7567429244075949,0.7080198577204565,0.6694047801832232,0.6544347203029837
0.6025129228722044,0.6934080556835047,0.6701468857157481,0.680408413941348,0.658298787041302,0.6584011464250985
0.6441987819233328,0.729822406469113,0.7064332872716106,0.7216080659194432,0.6963508879676543,0.7244741286657453
0.59120221096269,0.6591432519576232,0.6626746506986028,0.7150570653564666,0.6842724806796663,0.618506576590409
0.6325042223245816,0.6013102001125954,0.6688162137263933,0.7350171451967858,0.651466298172885,0.6705563232509341
0.5916372383438252,0.6101898766569426,0.7483238650903322,0.6853216643635806,0.6867291058907825,0.6463739188290086
0.629970827575618,0.6879318286503915,0.7356824811914632,0.6974256614975178,0.6645938891447873,0.6900301960182199
0.5645887711755976,0.7132657761400276,0.6855519729771227,0.6627514202364502,0.6336813552382415,0.6426889810123343
0.5946824300117712,0.6926147704590817,0.646450688366856,0.6610113107119095,0.6404370745688112,0.6755975229029121
0.6536414350785609,0.6557142126004402,0.6494191104969548,0.736450176569937,0.6250575771533855,0.7230666871385435
0.6003633758124776,0.7202262142381903,0.6967091458109422,0.7261886483443369,0.7483750447822304,0.7205588822355289
0.637826910282,0.6319412457137008,0.7041557909821382,0.7316648753774503,0.7101694047801832,0.6985516147192793
0.6031014893290342,0.6844771994472593,0.7340703208966681,0.6807666717846359,0.666333998669328,0.6531296381595781
0.5831414094887148,0.6680229285019704,0.6559701110599314,0.7043605097497312,0.6756742924407595,0.6530784584676801
0.6497517784942936,0.6197604790419162,0.6597318184144532,0.7450227749628947,0.6868314652745791,0.7224269409898152
0.6543323609191873,0.6604227442550796,0.7069194943446441,0.7087619632529811,0.6751880853677261,0.6803316444035007
0.6667946158964124,0.5767695378473822,0.6707354521725779,0.6736015149188803,0.6666154869747684,0.6422795434771483
0.6448129382261117,0.7005988023952096,0.6994472593274988,0.6525666615486976,0.7007523414709044,0.6726035109268642
0.5934541174062132,0.6409744613337429,0.7175648702594811,0.6536414350785609,0.6807154920927376,0.6283842571267721
0.567710732381391,0.6080147397512667,0.7306668713854342,0.6693280106453758,0.7157224013511438,0.6178668304416807
0.6481396181994985,0.6334254567787502,0.6833768360714468,0.7123445416858591,0.6861405394339526,0.6605251036388762
0.612697681559957,0.6513639387890884,0.6632888070013818,0.7188443625569375,0.6049951379292697,0.6664107682071755
0.546573519627412,0.6158708224576488,0.7119862838425712,0.718358155483904,0.6782332770356723,0.6006704539638671
0.592609652489892,0.6906699421669482,0.6964276575055017,0.6870873637340703,0.7299759455448078,0.6402579456471672
0.567506013613798,0.6358820819898665,0.6289984134295511,0.6809202108603306,0.6145401504682941,0.6598597676441988
0.5856492143917293,0.6620093147039255,0.7046164082092227,0.7069450841905932,0.6514662981728849,0.6506218332565639
0.6443523209990276,0.7326884692154154,0.6945595987512155,0.693459235375403,0.7209939096166641,0.6278980500537387
