Aeromonas,Alphatorquevirus,Bacillus,Bacteroides,Burkholderia,Capnocytophaga,Cellulomonas,Clostridium,Comamonas,Cupriavidus,Oerskovia,Pantoea,Prevotella,Psychrobacter,Shewanella,Stenotrophomonas,Veillonella
0.6094519859225742,0.62780291603821,0.6472347913524383,0.6584464555052791,0.7069381598793363,0.6086224233283057,0.5772498743086978,0.5919808949220714,0.6555555555555557,0.5777023629964806,0.5773504273504274,0.5515837104072397,0.7179235796882857,0.5434640522875818,0.5824786324786324,0.763624937154349,0.6829311211664153
0.5978129713423832,0.6308446455505278,0.5861990950226245,0.685570638511815,0.6716440422322776,0.6348164906988437,0.5792106586224234,0.5872046254399195,0.6307692307692307,0.510708898944193,0.5632981397687279,0.6248366013071895,0.7000754147812971,0.6152840623428858,0.5552036199095022,0.6893916540975364,0.640095525389643
0.5453996983408749,0.6630216189039718,0.5743841126194067,0.6442684766214177,0.7356209150326798,0.6306938159879337,0.5706887883358471,0.5743086978381096,0.5948717948717948,0.5802413273001508,0.535042735042735,0.5492207139265962,0.7202865761689291,0.5457264957264957,0.5632227249874309,0.703519356460533,0.6395927601809954
0.5296128707893413,0.6208898944193061,0.5820764203117144,0.6146556058320765,0.6575414781297134,0.6067370537958773,0.5663650075414781,0.5655103066867773,0.5197838109602815,0.5349673202614379,0.5577928607340373,0.5699849170437407,0.6479135243841125,0.5204374057315233,0.5738310708898944,0.6244846656611363,0.5904725992961287
0.5689291101055808,0.6017596782302664,0.6083961789844143,0.6602061337355455,0.6996229260935143,0.6024384112619406,0.6098793363499245,0.6054801407742584,0.5985671191553544,0.5524132730015082,0.5969331322272499,0.5470839617898441,0.6815736551030669,0.5162141779788838,0.5516339869281045,0.6833584715937657,0.6296128707893414
0.5832579185520362,0.5846153846153846,0.5884364002011061,0.5993464052287582,0.7522373051784816,0.5965811965811967,0.5860482654600302,0.5651332327802916,0.6400703871292106,0.6016339869281045,0.5460532931121166,0.5623177476118651,0.6970588235294117,0.54534942182001,0.5830819507290095,0.6733283056812468,0.6425087983911514
0.5604072398190046,0.6061337355455003,0.648667672197084,0.6386375062845652,0.6834087481146305,0.5704876822523882,0.5697586726998491,0.5392408245349422,0.5916038210155856,0.5618903971845148,0.5098290598290598,0.5338863750628456,0.6863750628456511,0.5734539969834088,0.5406988436400201,0.7026897938662645,0.6258924082453494
0.5608597285067873,0.6167169431875315,0.5778783308195072,0.6125439919557567,0.6497737556561086,0.6219708396178985,0.5948466566113625,0.5557566616390145,0.60517848164907,0.5844142785319255,0.5378079436902967,0.4995223730517848,0.7112619406737053,0.5629210658622423,0.5822775263951735,0.7231271995977878,0.6126445449974862
0.60412267471091,0.5867269984917043,0.6152086475615888,0.614756158873806,0.7994218200100554,0.6009049773755657,0.5565862242332831,0.5712418300653594,0.5976370035193566,0.5887129210658624,0.5258672699849172,0.5450980392156863,0.7364504776269482,0.572272498743087,0.6343388637506284,0.7578431372549019,0.6485922574157869
0.6335344394167923,0.5785822021116138,0.6642031171442935,0.6150326797385621,0.7348667672197084,0.6202362996480644,0.6060331825037708,0.5545500251382603,0.5989693313222726,0.6145299145299145,0.5763197586726998,0.5811965811965812,0.7069130216189041,0.5740070387129211,0.5738562091503268,0.7395676219205631,0.6510055304172951
0.6647310206133736,0.57885872297637,0.6162393162393163,0.68350930115636,0.6937405731523378,0.6532679738562092,0.5996480643539467,0.5755153343388637,0.6267219708396179,0.568753142282554,0.5641779788838612,0.5883358471593766,0.7562594268476621,0.6126948215183509,0.5893916540975365,0.7314228255404727,0.7025389643036702
0.5883107088989441,0.576797385620915,0.6373554550025138,0.6637757667169433,0.6619406737053797,0.6012569130216189,0.5720965309200603,0.5921065862242332,0.5580191050779286,0.6264705882352941,0.5540221216691805,0.5613624937154349,0.7501256913021619,0.6183006535947713,0.5982905982905983,0.7160633484162896,0.6892659627953746
0.5519607843137255,0.5855706385118149,0.570211161387632,0.6048265460030166,0.6980392156862745,0.6270487682252388,0.5633735545500251,0.5982905982905983,0.5203368526897939,0.5229763700351936,0.5514831573655103,0.5517094017094016,0.727853192559075,0.5571644042232279,0.5427601809954751,0.6895927601809955,0.6232277526395174
0.5876822523881347,0.5987179487179486,0.5554550025138261,0.6163398692810457,0.6962292609351433,0.6159125188536954,0.6008295625942685,0.5480643539467068,0.5962292609351434,0.5887380593262945,0.5528908999497235,0.538964303670186,0.6984414278531925,0.5226244343891402,0.5545500251382605,0.685897435897436,0.6294117647058823
0.6003267973856209,0.5852187028657616,0.6351432880844645,0.6058572146807442,0.7275515334338863,0.6298139768728004,0.6212669683257919,0.6072146807440925,0.6395173453996984,0.6127199597787832,0.572674710910005,0.5421820010055304,0.7531674208144796,0.5606586224233283,0.5720211161387633,0.7824534942182001,0.6623428858722976
0.5541478129713423,0.6292106586224232,0.5906234288587229,0.6328808446455505,0.6802161890397185,0.6001256913021619,0.5317244846656611,0.5734539969834087,0.5446706887883357,0.5655354449472096,0.5426596279537457,0.5518853695324283,0.7749622926093513,0.610432378079437,0.5812217194570135,0.6482905982905983,0.6730769230769231
0.6210407239819004,0.5532931121166415,0.6347913524384112,0.6379084967320261,0.7058823529411764,0.5805932629462041,0.5955505279034691,0.6031171442936148,0.6060583207642032,0.5760935143288085,0.5673956762192057,0.6173453996983409,0.7547511312217194,0.5860734037204626,0.5854700854700855,0.7166666666666667,0.6773755656108598
0.6116892911010559,0.5998743086978381,0.6260935143288084,0.6679738562091504,0.6721468074409251,0.6293614881850176,0.5332579185520363,0.6096028154851684,0.535570638511815,0.5490447461035696,0.5614881850175968,0.6055806938159879,0.7571644042232277,0.6186777275012569,0.5829562594268477,0.7047259929612871,0.6585470085470085
0.6623177476118653,0.5928607340372046,0.6264454499748617,0.6978129713423831,0.7164655605832077,0.6284313725490196,0.5831573655103067,0.5534690799396682,0.6429612870789341,0.5705379587732529,0.5621166415284063,0.5167169431875314,0.7538964303670188,0.5532176973353443,0.582252388134741,0.7163147310206134,0.6943438914027149
0.6290346907993968,0.6078431372549019,0.6008547008547009,0.6360231271995977,0.6597285067873304,0.610306686777275,0.5623177476118653,0.5395676219205631,0.5524132730015083,0.5452740070387129,0.5482403217697336,0.5545751633986927,0.7163398692810459,0.5679989944695827,0.5942936148818502,0.6998240321769734,0.6562091503267975
0.5746354952237305,0.6076923076923076,0.5952237305178482,0.6297637003519356,0.706058320764203,0.6480643539467068,0.6274761186525892,0.5869281045751634,0.6106586224233284,0.5586978381096028,0.5568124685771744,0.5173956762192057,0.7715183509301157,0.5966817496229261,0.5644293614881851,0.683107088989442,0.7287581699346405
0.5975615887380592,0.5854700854700855,0.5752890899949723,0.6850678733031674,0.6733534439416793,0.6722473604826547,0.572674710910005,0.5820010055304172,0.589693313222725,0.6036450477626949,0.5535193564605329,0.5612116641528406,0.7744846656611362,0.5405228758169934,0.5900452488687783,0.6931121166415284,0.6870789341377577
0.5599044746103571,0.6082956259426847,0.5808697838109602,0.605379587732529,0.7373303167420814,0.6683006535947712,0.5625942684766214,0.5732528908999497,0.5547259929612871,0.5306435394670688,0.541553544494721,0.5841126194067371,0.7182001005530418,0.5533685268979387,0.5771744595274007,0.6602061337355455,0.6052036199095023
0.5288838612368024,0.6185520361990949,0.601533433886375,0.5955505279034692,0.7194570135746605,0.5667672197083963,0.568954248366013,0.5650829562594267,0.5387380593262946,0.535771744595274,0.5217697335344395,0.5192056309703368,0.726923076923077,0.5217445952740071,0.5797637003519357,0.7049522373051784,0.6737556561085972
0.5596530920060332,0.6250879839115132,0.5961287078934138,0.6286827551533434,0.7328305681246858,0.6149069884364002,0.5766716943187531,0.5709904474610357,0.5810960281548516,0.6165409753645048,0.559175465057818,0.5465811965811966,0.7180744092508798,0.4958019105077929,0.5552538964303669,0.6658371040723983,0.6451985922574157
0.5547008547008546,0.6213172448466566,0.5838863750628457,0.6460784313725491,0.7573655103066868,0.6027149321266968,0.6039467068878833,0.5905982905982906,0.5875314228255404,0.5821518350930116,0.5694318753142283,0.5532679738562091,0.7427350427350428,0.584439416792358,0.5862242332830567,0.6787833081950729,0.6694570135746607
0.5783810960281549,0.6429110105580694,0.5398692810457516,0.6308446455505279,0.6551533433886375,0.6228758169934642,0.5599296128707894,0.595223730517848,0.5809451985922574,0.5224987430869784,0.5229260935143287,0.6057817998994469,0.7472599296128708,0.6065108094519859,0.5818250377073907,0.6480643539467069,0.7169431875314228
0.5693313222724987,0.5801156359979889,0.5790346907993966,0.6413021618903971,0.7002262443438914,0.5654348919054802,0.5661136249371543,0.5864756158873806,0.5259175465057818,0.5149069884364003,0.5365258924082453,0.5525138260432377,0.6733785822021117,0.5527400703871291,0.5621166415284062,0.7011814982403218,0.659376571141277
0.6102815485168426,0.6036199095022624,0.6495223730517847,0.6618149824032177,0.7495475113122172,0.6382604323780794,0.5452488687782806,0.5711412770236299,0.5914529914529915,0.5633735545500251,0.5726244343891402,0.5820010055304173,0.683911513323278,0.5588486676721971,0.6019859225741578,0.7092257415786828,0.6480894922071391
0.5923579688285571,0.5982905982905983,0.614957264957265,0.6897184514831574,0.7319255907491201,0.5914278531925591,0.6545500251382604,0.594017094017094,0.6298893916540975,0.6063599798893915,0.5623428858722975,0.572272498743087,0.747737556561086,0.6162393162393163,0.6072398190045248,0.7378582202111613,0.6782302664655605
0.5887380593262946,0.5998491704374057,0.5947963800904978,0.6040472599296128,0.6784313725490196,0.586701860231272,0.5964303670186023,0.570211161387632,0.5686777275012569,0.5474358974358974,0.5669934640522877,0.5392659627953745,0.6727249874308698,0.5583961789844142,0.554323780794369,0.633911513323278,0.6676470588235294
0.5870789341377577,0.614429361488185,0.6240824534942182,0.6420311714429361,0.6433132227249874,0.5803921568627451,0.5778783308195073,0.5710407239819004,0.536827551533434,0.5424585218702865,0.5334590246354952,0.5939416792357969,0.701332327802916,0.5820512820512821,0.5809703368526897,0.6642785319255907,0.6514831573655104
0.6236299648064354,0.6134741075917546,0.6219205630970337,0.5810708898944194,0.6520864756158873,0.5679989944695828,0.5372800402212167,0.5454751131221719,0.5522875816993464,0.5908999497234791,0.5645299145299145,0.5793363499245853,0.6562091503267974,0.5413021618903971,0.5609100050276521,0.7001005530417295,0.6266465560583208
0.5852438411261941,0.5744092508798391,0.5680744092508798,0.6141779788838612,0.631850175967823,0.6067873303167421,0.5290598290598291,0.5708898944193062,0.5556812468577175,0.523001508295626,0.45985419808949224,0.5678481649069885,0.6646053293112116,0.5291603821015586,0.5791101055806939,0.6713675213675213,0.6066616390145803
0.5575917546505782,0.6399195575666164,0.6423328305681247,0.6540472599296129,0.740824534942182,0.6161387631975868,0.6218954248366013,0.5511814982403218,0.6222976370035194,0.552991452991453,0.5420311714429362,0.5630467571644042,0.7020864756158873,0.5283810960281549,0.607239819004525,0.6855455002513827,0.6663650075414781
0.6504776269482152,0.582378079436903,0.615359477124183,0.6300402212166918,0.6998994469582704,0.5836349924585219,0.6198592257415787,0.5713926596279537,0.6337858220211161,0.5992961287078934,0.5941427853192558,0.5626696832579184,0.7459778783308194,0.5820512820512821,0.6073906485671191,0.717219708396179,0.646279537456008
0.6283056812468577,0.5698089492207139,0.6120663650075415,0.6549270990447461,0.7365761689291102,0.6241830065359477,0.5414781297134239,0.5491452991452991,0.5682755153343388,0.5462543991955756,0.5403469079939668,0.5580191050779286,0.755656108597285,0.5365761689291101,0.5553041729512317,0.719482151835093,0.6635495223730518
0.5787078934137758,0.5899949723479134,0.6674710910005027,0.6490447461035695,0.6706385118149825,0.6097536450477626,0.5570135746606335,0.5718200100553041,0.6014328808446456,0.574007038712921,0.5454751131221719,0.5669180492709904,0.6941427853192559,0.5926596279537457,0.5884866767219709,0.7169934640522876,0.6482654600301659
0.6272247360482653,0.6262946204122674,0.6334841628959276,0.6760935143288085,0.6869532428355958,0.6004776269482153,0.6171694318753143,0.5503016591251885,0.6342383107088989,0.5828808446455506,0.6060331825037708,0.5326546003016591,0.7404474610356964,0.5671694318753143,0.6047511312217195,0.7186525892408246,0.6756661639014581
0.6165409753645047,0.6230517848164906,0.6190045248868777,0.655052790346908,0.7144042232277525,0.6166666666666667,0.6137757667169432,0.5829562594268476,0.6528406234288587,0.5072146807440925,0.5639014580191052,0.5811714429361489,0.6489190548014077,0.5680492709904474,0.6399446958270489,0.7420563097033684,0.6376319758672699
0.5848919054801408,0.6014831573655103,0.6209653092006033,0.6504776269482151,0.7024886877828054,0.6154348919054802,0.5924333836098543,0.5700351935646053,0.5548768225238814,0.6099044746103569,0.5390397184514831,0.5205379587732529,0.7330065359477125,0.590623428858723,0.6175716440422323,0.7212166918049271,0.7084967320261437
0.6403720462543993,0.6381096028154851,0.6473856209150327,0.6340120663650074,0.6800653594771242,0.653519356460533,0.5527400703871292,0.5893162393162393,0.5891905480140774,0.5629964806435395,0.535243841126194,0.4971091000502764,0.7225741578682755,0.5524132730015082,0.5878833584715937,0.7124937154348919,0.7039718451483157
0.558044243338361,0.5914278531925591,0.6203619909502263,0.6665409753645049,0.6881850175967823,0.639819004524887,0.5769482151835092,0.5707893413775766,0.566892911010558,0.5874057315233786,0.5535696329813976,0.5737053795877325,0.7917797888386124,0.5501759678230266,0.5644042232277527,0.6810206133735545,0.6435143288084464
0.5640020110608346,0.5887883358471594,0.5695072900955254,0.624333836098542,0.6977626948215183,0.5966314731020613,0.5920563097033685,0.6073906485671191,0.6089492207139267,0.5821518350930116,0.5420311714429362,0.5236802413273002,0.7064856711915536,0.5529411764705883,0.5884112619406737,0.6664655605832076,0.6662644544997487
0.611111111111111,0.6217948717948717,0.6150075414781297,0.6510558069381598,0.7279788838612367,0.6112116641528406,0.5940422322775264,0.5710910005027652,0.6252388134741076,0.5832327802916039,0.5699597787833083,0.5225741578682754,0.7526395173453997,0.5641025641025641,0.6160382101558572,0.6600050276520866,0.6277777777777778
0.5837858220211162,0.6144796380090497,0.5997988939165411,0.7210155857214682,0.7212166918049271,0.5888386123680242,0.5473102061337355,0.6213172448466565,0.5903469079939667,0.49906988436400207,0.5527149321266969,0.5558069381598792,0.7339115133232781,0.544343891402715,0.5775766716943187,0.6414781297134238,0.6761689291101056
0.5761186525892409,0.5764705882352941,0.6521618903971845,0.6491201608848668,0.6832830568124686,0.6487179487179487,0.561437908496732,0.56649069884364,0.5563599798893917,0.5349924585218703,0.5657616892911012,0.5242332830568124,0.7435897435897436,0.5040723981900452,0.5122674710910005,0.6960532931121167,0.5910005027652087
0.5664655605832077,0.620940170940171,0.6218954248366013,0.6674459527400705,0.7155354449472097,0.5823026646556058,0.6352689793866264,0.5927099044746102,0.6117395676219206,0.5513071895424837,0.5718954248366014,0.5616390145801909,0.7456008044243339,0.5654600301659125,0.5725238813474107,0.7193313222724987,0.6949220713926597
0.5425087983911513,0.6250879839115133,0.6268979386626445,0.7323026646556059,0.6873303167420814,0.5956510809451986,0.6099296128707894,0.5712418300653594,0.5761940673705379,0.558848667672197,0.553519356460533,0.5593514328808445,0.7087732528909,0.5609602815485168,0.5386123680241328,0.6764454499748618,0.6668677727501257
0.5538712921065863,0.5915284062342886,0.5867269984917044,0.5582202111613876,0.680115635997989,0.6431121166415285,0.5954499748617395,0.6034690799396681,0.547335344394168,0.5270739064856712,0.5064605329311211,0.560306686777275,0.760708898944193,0.555580693815988,0.6012066365007541,0.5859979889391654,0.678129713423831
0.5644796380090499,0.5713926596279537,0.6264957264957265,0.6821015585721468,0.7314982403217698,0.6222724987430869,0.6058320764203117,0.5554047259929613,0.602187028657617,0.5249120160884867,0.5191804927099045,0.565359477124183,0.731850175967823,0.6182252388134741,0.581975867269985,0.6828808446455504,0.6416792357968829
0.6073906485671192,0.5972347913524384,0.5859225741578682,0.6321015585721468,0.7151080945198591,0.6007541478129713,0.592885872297637,0.5682503770739065,0.5996732026143792,0.5855455002513825,0.5235796882855707,0.5383358471593765,0.7375565610859729,0.5188536953242836,0.5548265460030166,0.7518350930115636,0.6505027652086475
0.5971342383107088,0.6051282051282051,0.5877828054298644,0.6294369029663147,0.7338109602815486,0.6157616892911011,0.6084967320261436,0.5690045248868778,0.6031422825540473,0.577652086475616,0.5826546003016592,0.6026897938662644,0.734640522875817,0.5987933634992458,0.5702111613876321,0.6731271995977879,0.6588989441930618
0.5890145801910508,0.6324786324786325,0.6173202614379085,0.624534942182001,0.6990950226244343,0.6266465560583209,0.5451985922574158,0.5514077425842131,0.5546757164404224,0.5889894419306183,0.5758169934640522,0.6156359979889392,0.7316490698843641,0.5589743589743589,0.5492458521870287,0.6920060331825039,0.6245852187028658
0.5426344896933133,0.6471593765711413,0.5579939668174962,0.5950729009552539,0.6520361990950226,0.6138511814982404,0.5505530417295122,0.5548014077425841,0.5729763700351935,0.4773001508295627,0.5100804424333836,0.48848667672197077,0.7036450477626949,0.5534439416792357,0.5752136752136753,0.6834087481146305,0.6422322775263951
0.5790598290598291,0.6225238813474107,0.6128456510809452,0.6660382101558572,0.7342131724484666,0.6224233283056813,0.5633986928104575,0.5356460532931121,0.5579185520361991,0.5548265460030165,0.545550527903469,0.5613373554550024,0.7104072398190046,0.563499245852187,0.5621166415284062,0.701256913021619,0.680920060331825
0.61701860231272,0.5618149824032177,0.6565359477124182,0.6997486173956762,0.7228004022121669,0.6214177978883861,0.647737556561086,0.5647058823529412,0.6375816993464052,0.6141528406234288,0.571543489190548,0.5147812971342383,0.7488436400201105,0.5489693313222724,0.5782302664655606,0.7405731523378581,0.692357968828557
0.6390648567119155,0.5503519356460532,0.6077174459527401,0.69175465057818,0.6882855706385118,0.6191804927099045,0.5968577174459527,0.5905480140774257,0.5773001508295625,0.5549773755656109,0.5099547511312217,0.6108094519859226,0.7069632981397689,0.5725741578682755,0.5809954751131222,0.707642031171443,0.6654851684263449
0.6174962292609351,0.5795374560080443,0.6381096028154851,0.6475113122171946,0.6435394670688788,0.581246857717446,0.5118903971845148,0.5921317244846657,0.5111613876319758,0.57991452991453,0.5296380090497737,0.5248114630467571,0.7853192559074913,0.5639768728004022,0.62938662644545,0.7017596782302665,0.6275515334338864
0.5713423831070891,0.6189542483660131,0.5784062342885873,0.5985922574157868,0.6503267973856208,0.6176219205630971,0.5825037707390648,0.5499245852187028,0.6002513826043239,0.5439668174962293,0.5420563097033686,0.5404474610356963,0.7029160382101559,0.5114881850175967,0.5555052790346907,0.6645047762694822,0.6466063348416289
0.5754650578179991,0.6012569130216189,0.5956259426847662,0.6303921568627451,0.6615133232780291,0.5758672699849171,0.593614881850176,0.5961789844142784,0.5874811463046757,0.5863750628456511,0.5772750125691302,0.5567370537958773,0.7431875314228256,0.6059577677224736,0.5948717948717949,0.7064353946706887,0.6420563097033686
0.6194067370537958,0.5856963298139768,0.5467068878833585,0.6505279034690798,0.683107088989442,0.6000000000000001,0.5690548014077426,0.5760180995475113,0.585570638511815,0.5504776269482152,0.542081447963801,0.5442684766214178,0.7611613876319758,0.5721970839617898,0.6048014077425843,0.7210155857214681,0.6626445449974862
0.6027400703871291,0.6015082956259427,0.6166163901458019,0.6306435394670689,0.6518099547511311,0.6330568124685773,0.508647561588738,0.6013071895424836,0.5843388637506284,0.5602564102564103,0.5387631975867271,0.6264705882352941,0.7498491704374057,0.5555052790346908,0.5691553544494721,0.6957516339869282,0.6534188034188034
0.5449472096530921,0.6048265460030166,0.604248366013072,0.6878582202111614,0.6688536953242836,0.6306184012066366,0.6004022121669181,0.6100804424333836,0.6082704876822524,0.5097787833081951,0.5328305681246858,0.544218200100553,0.7114630467571643,0.5598541980894921,0.576721970839618,0.7330316742081447,0.6049019607843138
0.6100050276520865,0.6096028154851684,0.6267722473604826,0.6349421820010055,0.6521870286576169,0.5679487179487179,0.55824534942182,0.5436902966314731,0.5324283559577677,0.5471845148315737,0.5878582202111613,0.5446455505279035,0.7378833584715938,0.5460532931121166,0.5812971342383108,0.7132478632478633,0.6593011563599798
0.5375565610859728,0.6201106083459024,0.5185771744595273,0.6445449974861739,0.6778029160382102,0.625590749120161,0.580718954248366,0.5922574157868276,0.5700100553041729,0.5607843137254901,0.5573152337858219,0.5378330819507291,0.7205379587732529,0.5643036701860231,0.6006787330316742,0.655052790346908,0.6359477124183006
0.6122926093514328,0.5919054801407742,0.640824534942182,0.6764203117144294,0.6301156359979889,0.6112116641528406,0.592483660130719,0.6183006535947713,0.5543991955756662,0.5734288587229763,0.5632478632478634,0.5641025641025642,0.7445952740070387,0.536173956762192,0.5476872800402212,0.6862493715434892,0.6070387129210659
0.6345148315736552,0.6118903971845148,0.597737556561086,0.6567370537958774,0.6795123177476119,0.614027149321267,0.5394670688788337,0.5583207642031172,0.568954248366013,0.5976872800402212,0.5433634992458523,0.6165661136249371,0.6898692810457516,0.5698340874811463,0.5821015585721467,0.7022624434389141,0.6008295625942685
0.5795625942684766,0.5844645550527904,0.536701860231272,0.6287833081950729,0.6867772750125691,0.5862242332830568,0.5670688788335848,0.5606837606837607,0.5714932126696832,0.5301156359979888,0.5751885369532429,0.5881850175967823,0.7374308697838109,0.5550779286073403,0.5674710910005027,0.6637254901960784,0.655128205128205
0.6252890899949723,0.635444947209653,0.6848164906988436,0.6216691804927099,0.6515837104072398,0.6007541478129713,0.6017848164906988,0.5832076420311714,0.598340874811463,0.524937154348919,0.5769230769230769,0.551131221719457,0.7051533433886376,0.5456510809451985,0.5454248366013071,0.7216691804927099,0.6472850678733032
0.5633232780291604,0.6054550025138261,0.5870035193564606,0.6299396681749623,0.7239064856711915,0.6093262946204122,0.5419808949220714,0.549270990447461,0.5297888386123681,0.5555806938159878,0.5217445952740071,0.4982151835093012,0.6786576168929109,0.5706636500754148,0.5933383609854198,0.6947963800904977,0.6144796380090498
0.5612368024132729,0.6431372549019608,0.6159125188536954,0.6280040221216692,0.6057315233785822,0.6325037707390649,0.5915786827551535,0.5925590749120161,0.5746606334841629,0.5427853192559075,0.565359477124183,0.5421317244846656,0.6780291603821016,0.5752136752136753,0.5979638009049774,0.6695324283559578,0.5902212166918049
0.5873051784816492,0.5970588235294118,0.5586475615887381,0.6212921065862242,0.6588486676721971,0.6400703871292107,0.5696581196581196,0.6050779286073403,0.5180492709904474,0.5567873303167421,0.5722724987430868,0.5163901458019104,0.780643539467069,0.5623428858722976,0.5902966314731021,0.6090749120160885,0.681724484665661
0.5808949220713927,0.5877325289089994,0.5950226244343892,0.6204374057315234,0.7471845148315737,0.6294620412267472,0.6379587732528909,0.5862996480643539,0.6326546003016591,0.5184012066365007,0.5748114630467572,0.5287078934137757,0.678456510809452,0.5407491201608848,0.604047259929613,0.7094771241830066,0.5972850678733032
0.597410759175465,0.5823026646556058,0.6010558069381599,0.6810708898944193,0.6786073403720463,0.6238562091503269,0.5229009552538965,0.6065108094519859,0.5315736551030669,0.5334338863750628,0.5028657616892911,0.5563097033685269,0.7500251382604324,0.5386123680241327,0.568350930115636,0.6799396681749623,0.6524132730015082
0.6014831573655102,0.5911513323278028,0.5937657114127702,0.6440422322775263,0.7220965309200602,0.6163901458019105,0.5844142785319255,0.5886375062845651,0.6290095525389643,0.5559829059829059,0.5345148315736552,0.5589240824534941,0.7099547511312218,0.535771744595274,0.610306686777275,0.6850930115635998,0.6140020110608345
0.5581950729009553,0.614429361488185,0.5882101558572146,0.6325289089994972,0.72114127702363,0.6418300653594771,0.6387380593262946,0.5714932126696832,0.6215686274509804,0.5660130718954248,0.5978381096028155,0.5949723479135244,0.7176721970839618,0.5538210155857215,0.583911513323278,0.6939668174962293,0.6499245852187028
0.5897938662644546,0.6056309703368528,0.637833081950729,0.6436651583710408,0.7363247863247864,0.6480392156862744,0.6351181498240321,0.5448466566113624,0.5833333333333333,0.5575163398692811,0.5661387631975867,0.53710407239819,0.7824283559577678,0.5504524886877828,0.6559577677224736,0.6630216189039719,0.7025641025641025
0.6232780291603821,0.5570638511814981,0.6398190045248869,0.6882604323780794,0.7257415786827551,0.592684766214178,0.5634489693313223,0.5674962292609351,0.6122674710910005,0.5686777275012569,0.5572900955253896,0.6098541980894921,0.7802916038210156,0.6014328808446455,0.5721468074409252,0.6916289592760181,0.7250125691302162
0.6255153343388636,0.6341377576671694,0.6238562091503268,0.6766716943187532,0.6508044243338361,0.6146556058320765,0.62061337355455,0.6112116641528406,0.6076671694318754,0.5671694318753142,0.5713423831070891,0.5339366515837104,0.7122674710910005,0.5531422825540472,0.5756410256410257,0.6864756158873806,0.65465057817999
