y,Bifidobacterium,Alloscardovia,Gardnerella,Arthrobacter,Kocuria,Cellulomonas,Brevibacterium,Rhodoluna,Agrococcus,Agromyces,Microbacterium,Demequina,Lysinimicrobium,Brachybacterium,Tetrasphaera,Corynebacterium,Mycobacterium,Mycolicibacterium,Mycobacteroides,Lawsonella,Gordonia,Dietzia,Actinomyces,Flaviflexus,Mobiluncus,Actinobaculum,Streptomyces,Streptacidiphilus,Kitasatospora,Nocardioides,Friedmanniella,Marmoricola,Kribbella,Acidipropionibacterium,Propionibacterium,Raineyella,Microlunatus,Cutibacterium,Actinoplanes,Pseudonocardia,Saccharomonospora,Motilibacter,Geodermatophilus,Phytoactinopolyspora,Sinosporangium,Rubrobacter,Euzebya,Lactobacillus,Pediococcus,Streptococcus,Lactococcus,Enterococcus,Vagococcus,Carnobacterium,Weissella,Leuconostoc,Oenococcus,Staphylococcus,Salinicoccus,Bacillus,Lysinibacillus,Virgibacillus,Geobacillus,Listeria,Brochothrix,Paenibacillus,Solibacillus,Sporosarcina,Thermicanus,Clostridioides,Peptostreptococcus,Ruminococcus,Clostridium,Blautia,Desulfotomaculum,Mycoplasma,Ureaplasma,Anaerolinea,Cronobacter,Salmonella,Escherichia,Klebsiella,Citrobacter,Enterobacter,Shigella,Kosakonia,Izhakiella,Metakosakonia,Pectobacterium,Sodalis,Serratia,Yersinia,Arsenophonus,Proteus,Photorhabdus,Xenorhabdus,Buchnera,Dyella,Rhodanobacter,Mizugakiibacter,Oleiagrimonas,Metallibacterium,Dokdonella,Stenotrophomonas,Xylella,Xanthomonas,Lysobacter,Aeromonas,Vibrio,Photobacterium,Pseudomonas,Azotobacter,Acinetobacter,Psychrobacter,Thioalkalivibrio,Acidihalobacter,Microbulbifer,Salinicola,Chromohalobacter,Shewanella,Haemophilus,Actinobacillus,Mannheimia,Plasticicumulans,Hansschlegelia,Bradyrhizobium,Afipia,Nitrobacter,Rhodopseudomonas,Brucella,Ochrobactrum,Mesorhizobium,Phyllobacterium,Hyphomicrobium,Devosia,Blastochloris,Dichotomicrobium,Pelagibacterium,Methylobacterium,Aureimonas,Amorphus,Tepidicaulis,Labrys,Rhizobium,Kaistia,Roseiarcus,Chelatococcus,Methylocella,Notoacmeibacter,Sphingomonas,Blastomonas,Sphingosinicella,Sphingobium,Kozakia,Acidocella,Stella,Azospirillum,Magnetospirillum,Tistrella,Rhodospirillum,Oceanibaculum,Rubellimicrobium,Sulfitobacter,Ruegeria,Jannaschia,Albimonas,Marivita,Pelagicola,Octadecabacter,Maricaulis,Wolbachia,Rickettsia,Emcibacter,Neisseria,Snodgrassella,Vitreoscilla,Delftia,Limnohabitans,Variovorax,Melaminivora,Tepidimonas,Thiomonas,Bordetella,Burkholderia,Azoarcus,Desulfarculus,Nannocystis,Pelobacter,Desulfuromonas,Campylobacter,Helicobacter,Bdellovibrio,Gemmatirosa,Chryseobacterium,Elizabethkingia,Mucilaginibacter,Parabacteroides,Algoriphagus,Hymenobacter,Treponema,Leptospira,Fusobacterium,Desulfurispirillum,Holophaga,Tetragenococcus,Aerococcus,Brevibacillus,Thermoanaerobacterium,Finegoldia,Selenomonas,Pseudopropionibacterium,Tessaracoccus,Propionimicrobium,Granulicoccus,Segniliparus,Actinomadura,Thermobispora,Spiroplasma,Moraxella,Tolumonas,Halomonas,Paraglaciecola,Spongiibacter,Parasphingopyxis,Sphingorhabdus,Erythrobacter,Sinorhizobium,Oligotropha,Nitratireductor,Bartonella,Pseudolabrys,Lutibaculum,Methylovirgula,Rhodobacter,Pacificibacter,Roseovarius,Pararhodobacter,Falsirhodobacter,Hyphomonas,Telmatospirillum,Acidiphilium,Brevundimonas,Polynucleobacter,Cupriavidus,Lautropia,Ralstonia,Chitinimonas,Paraburkholderia,Paucibacter,Nitrosomonas,Desulfovibrio,Arcobacter,Alistipes,Prevotella,Pontibacter,Rufibacter,Terrimonas,Fibrobacter,Chlamydia,Sulfurihydrogenibium,Nocardia,Arcanobacterium,Varibaculum,Nigerium,Aeromicrobium,Citricoccus,Neomicrococcus,Zhihengliuella,Micrococcus,Phycicoccus,Flexivirga,Ruania,Micromonospora,Saccharothrix,Frankia,Kineococcus,Atopobium,Abiotrophia,Granulicatella,Anoxybacillus,Planococcus,Exiguobacterium,Gemella,Roseburia,Lachnoclostridium,Coprococcus,Cellulosilyticum,Oribacterium,Eubacterium,Peptoniphilus,Mitsuokella,Veillonella,Synechococcus,Nostoc,Kluyvera,Raoultella,Pantoea,Morganella,Ahniella,Arenimonas,Aquisalimonas,Psychromonas,Endozoicomonas,Avibacterium,Microvirga,Neomegalonema,Agrobacterium,Xanthobacter,Cucumibacter,Methyloceanibacter,Paracoccus,Defluviimonas,Stappia,Pseudovibrio,Pseudorhodobacter,Labrenzia,Oceanicella,Henriciella,Altererythrobacter,Porphyrobacter,Sphingopyxis,Novosphingobium,Pacificimonas,Insolitispirillum,Caenispirillum,Caulobacter,Minwuia,Comamonas,Caenimonas,Polaromonas,Candidatus Symbiobacter,Pelomonas,Corticibacter,Oryzisolibacter,Massilia,Tepidiphilus,Empedobacter,Bergeyella,Porphyromonas,Salinibacter,Leptotrichia,Lelliottia,Brenneria,Lonsdalea,Providencia,Erwinia,Pragia,Hafnia,Edwardsiella,Pseudoxanthomonas,Aggregatibacter,Alcanivorax,Hahella,Thiohalobacter,Pseudohongiella,Alteromonas,Pseudoalteromonas,Methylocaldum,Methylomicrobium,Crenothrix,Salinisphaera,Variibacter,Ensifer,Rhodobium,Azorhizobium,Methylosinus,Methylopila,Filomicrobium,Arsenicitalea,Martelella,Pseudorhodoplanes,Methyloligella,Methylocapsa,Cohaesibacter,Breoghania,Rhodovulum,Pseudooctadecabacter,Oceanicaulis,Gluconobacter,Enhydrobacter,Geminicoccus,Phenylobacterium,Eoetvoesia,Acidovorax,Herbaspirillum,Sutterella,Eikenella,Sulfurospirillum,Acidithiobacillus,Lentibacillus,Anaerotruncus,Dehalobacter,Caldicellulosiruptor,Tissierella,Promicromonospora,Isoptericola,Xylanimicrobium,Cellulosimicrobium,Leucobacter,Frondihabitans,Clavibacter,Pseudoclavibacter,Cryobacterium,Curtobacterium,Gryllotalpicola,Rathayibacter,Glutamicibacter,Tersicoccus,Rothia,Sanguibacter,Dermacoccus,Ornithinimicrobium,Jonesia,Georgenia,Rhodococcus,Blastococcus,Modestobacter,Actinotignum,Trueperella,Schaalia,Asanoa,Sporichthya,Acidothermus,Amycolatopsis,Actinokineospora,Murinocardiopsis,Nitriliruptor,Patulibacter,Deinococcus,Pedobacter,Sphingobacterium,Maribacter,Tenacibaculum,Geothrix,Gemmata,Streptobacillus,Homo,Beijerinckia,Salipiger,Asticcacaulis,Cellvibrio,Schlegelella,Haliangium,Thermasporomyces,Jiangella,Megasphaera,Scytonema,Flavobacterium,Fulvimarina,Salinarimonas,Elstera,Humitalea,Sedimentitalea,Gemmobacter,Phreatobacter,Rahnella,Alkanindiges,Hydrocarboniphaga,Legionella,Caldimonas,Pusillimonas,Derxia,Gallionella,Sorangium,Cohnella,Gemmiger,Flavonifractor,Paeniclostridium,Caloramator,Anaerococcus,Miniimonas,Akkermansia,Pleomorphomonas,Simplicispira,Noviherbaspirillum,Thauera,Nakamurella,Lutibacter,Oceanisphaera,Nitrosococcus,Pasteurella,Nevskia,Sulfurifustis,Rhodomicrobium,Aquabacter,Dongia,Oleomonas,Puniceibacterium,Acuticoccus,Oceanicola,Palleronia,Yoonia,Ponticaulis,Micavibrio,Xylophilus,Sphaerotilus,Aquincola,Rhodoferax,Macromonas,Alicycliphilus,Achromobacter,Alcaligenes,Laribacter,Faecalibacterium,Pseudoflavonifractor,Anaerostipes,Butyrivibrio,Hungatella,Butyricicoccus,Alicyclobacillus,Dialister,Saccharopolyspora,Actinomycetospora,Thermocrispum,Janibacter,Arsenicicoccus,Kineosphaera,Dactylosporangium,Collinsella,Gordonibacter,Slackia,Enterorhabdus,Solirubrobacter,Thermoleophilum,Microcoleus,Microcystis,Meiothermus,Bacteroides,Spirosoma,Puccinia,Microbispora,Facklamia,Thermus,Leucothrix,Trabulsiella,Silanimonas,Marinomonas,Marinobacterium,Piscirickettsia,Spiribacter,Rickettsiella,Pseudophaeobacter,Uliginosibacterium,Geobacter,Millisia,Nesterenkonia,Gaiella,Amphibacillus,Viridibacillus,Ethanoligenens,Herpetosiphon,Riemerella,Cephaloticoccus,Marinobacter,Idiomarina,Aquamicrobium,Dinoroseobacter,Albidovulum,Roseivivax,Plantactinospora,Longispora,Actinoalloteichus,Thermostaphylospora,Nocardiopsis,Olsenella,Luteipulveratus,Thermobifida,Alloiococcus,Belnapia,Pseudacidovorax,Pedosphaera,Candidatus Cryosericum,Mangrovibacter,Kangiella,Desulfocarbo,Oceanobacillus,Acidaminococcus,Serinicoccus,Parascardovia,Leptolyngbya,Chitinophaga,Arachidicoccus,Roseomonas,Tolypothrix,Planctomyces,Fusarium,Truepera,Pararheinheimera,Ottowia,Janthinobacterium,Desulfomicrobium,Verrucomicrobium,Haematomicrobium,Auraticoccus,Glycomyces,Catenulispora,Jeotgalicoccus,Jeotgalibaca,Lachnoanaerobaculum,Granulosicoccus,Motiliproteus,Rhodoplanes,Paenirhodobacter,Pseudoruegeria,Curvibacter,Piscinibacter,Leptothrix,Oligella,Marinimicrobium,Aquabacterium,Aneurinibacillus,Smaragdicoccus,Sandarakinorhabdus,Roseimicrobium,Methylococcus,Giesbergeria,Hydrogenophaga,Extensimonas,Caballeronia,Thiobacillus,Kytococcus,Propionicicella,Angustibacter,Coriobacterium,Acetobacter,Tabrizicola,Pannonibacter,Luteimonas,Ferrimonas,Gilliamella,Ideonella,Robbsia,Methylobacillus,Capnocytophaga,Actinospica,Nosocomiicoccus,Siccibacter,Loktanella,Undibacterium,Verminephrobacter,Fibrella,Atlantibacter,Pseudescherichia,Dickeya,Anaerobiospirillum,Solimonas,Aliidiomarina,Glaesserella,Gallaecimonas,Sinirhodobacter,Hylemonella,Conexibacter,Myroides,Pyrinomonas,Bosea,Skermanella,Tistlia,Solimicrobium,Duganella,Pseudorhodoferax,Cystobacter,Homoserinimonas,Pseudoflavitalea,Arthrospira,Marichromatium,Alsobacter,Aurantimonas,Pigmentiphaga,Dermabacter,Microvirgula,Myxococcus,Fervidobacterium,Lampropedia,Winogradskyella,Aminobacter,Alkalilimnicola,Hoyosella,Actinopolymorpha,Tannerella,Oceanibacterium,Ectothiorhodospira,Chondromyces,Thermoanaerobacter,Parvularcula,Thermomonas,Sciscionella,Paenarthrobacter,Parvimonas,Zhengella,Thioclava,Methylotenera,Actinocorallia,Thaumasiovibrio,Frateuria,Pseudogulbenkiania,Xylanimonas,Steroidobacter,Odoribacter,Rhodopirellula,Silicimonas,Tanticharoenia,Iodobacter,Collimonas,Thalassococcus,Mumia,Solobacterium,Perlucidibaca,Azospira,Thalassospira,Megamonas,Croceicoccus,Amphiplicatus,Celeribacter,Timonella,Eggerthella,Anaeromassilibacillus,Neurospora,Roseospirillum,Hartmannibacter,Thalassobaculum,Rubrivivax,Chromobacterium,Stackebrandtia,Paraclostridium,Saccharibacillus,Ilumatobacter,Thalassomonas,Leminorella,Kingella,Gulosibacter,Nitrospira,Rhodovarius,Inhella,Rhizobacter,Syntrophorhabdus,Alloprevotella,Komagataeibacter,Planomicrobium,Tropicimonas,Humibacillus,Parvibaculum,Romboutsia,Thiohalocapsa,Magnetospira,Mobilicoccus,Bilophila
healthy,36216.0,0.0,1.0,0.0,0.0,98.0,19.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,62.0,14.0,12.0,0.0,0.0,0.0,0.0,18.0,2.0,9.0,2.0,55.0,2.0,5.0,33.0,10.0,7.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1056.0,3.0,103.0,52.0,119.0,0.0,2.0,0.0,1.0,1.0,380.0,3.0,219.0,2.0,7.0,1.0,39.0,0.0,6.0,3.0,0.0,4.0,215.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,6.0,446.0,21.0,46.0,76.0,8.0,2.0,2.0,0.0,0.0,0.0,74.0,0.0,12.0,8.0,3.0,1.0,4.0,0.0,0.0,444.0,494.0,8.0,9.0,1.0,1.0,49.0,3.0,0.0,1.0,13.0,74.0,0.0,52.0,0.0,53.0,0.0,1.0,0.0,0.0,5.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,9.0,1.0,25.0,0.0,17.0,0.0,3.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,57.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
septic,268.0,0.0,0.0,1.0,0.0,19.0,5.0,1.0,2.0,4.0,0.0,25.0,0.0,0.0,0.0,9.0,5.0,5.0,0.0,0.0,0.0,68.0,2.0,1.0,0.0,5.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,12.0,1.0,0.0,1.0,2.0,874.0,1.0,54.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,93.0,1.0,151.0,1.0,3.0,0.0,22.0,0.0,2.0,1.0,0.0,1.0,138.0,0.0,1.0,4.0,9.0,4.0,4.0,0.0,5.0,1178.0,26.0,170.0,51.0,3.0,162.0,4.0,1.0,0.0,0.0,41.0,5.0,579.0,14.0,3.0,7.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,404.0,33.0,9.0,0.0,808.0,150.0,2.0,162.0,1.0,272.0,6.0,2.0,5.0,2.0,52.0,0.0,2.0,6.0,0.0,0.0,0.0,15.0,24.0,23.0,9.0,13.0,154.0,3.0,56.0,1.0,14.0,1.0,4.0,2.0,2.0,79.0,5.0,81.0,0.0,31.0,31.0,4.0,3.0,2.0,2.0,0.0,5203.0,0.0,0.0,6.0,41.0,0.0,0.0,12.0,8.0,2.0,1.0,2.0,8.0,7.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,67.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,23.0,2.0,4.0,36.0,10.0,0.0,13.0,15.0,2.0,0.0,42.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,8.0,0.0,10.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,72.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,889.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
